x,y,z
0.09448522329330444,-0.14245058596134186,0.23401066660881042
0.09995566308498383,-0.14890147745609283,0.2248067706823349
0.09321349859237671,-0.1575012505054474,0.23322732746601105
0.03303777053952217,-0.15519587695598602,0.2363705039024353
0.02826216071844101,-0.15953563153743744,0.239372119307518
0.058570172637701035,-0.17803671956062317,0.24334198236465454
0.07758837193250656,-0.16945014894008636,0.23414131999015808
0.06357011944055557,-0.1626417338848114,0.23023833334445953
0.05197066813707352,-0.16841155290603638,0.22420930862426758
0.0976262241601944,-0.18360716104507446,0.21577700972557068
0.06631714105606079,-0.18545733392238617,0.23578256368637085
0.07883606851100922,-0.18689492344856262,0.2465556561946869
-0.00663027074187994,-0.20151829719543457,0.2670660614967346
-0.030037838965654373,-0.19595634937286377,0.25068047642707825
-0.03999608755111694,-0.19140540063381195,0.23395715653896332
-0.03595712408423424,-0.1882777214050293,0.23750144243240356
-0.018353421241044998,-0.1877526342868805,0.23717406392097473
-0.012947534210979939,-0.18708668649196625,0.24250498414039612
-0.01958347111940384,-0.18870189785957336,0.24455253779888153
-0.025086820125579834,-0.19317865371704102,0.23789207637310028
-0.016474811360239983,-0.19311681389808655,0.23177315294742584
-0.020046113058924675,-0.18106608092784882,0.21893510222434998
-0.0036590564996004105,-0.17273706197738647,0.2144545167684555
-0.018094291910529137,-0.1802286058664322,0.22073891758918762
-0.030969101935625076,-0.17921151220798492,0.21889086067676544
-0.03116479702293873,-0.17574024200439453,0.21043193340301514
-0.00848028901964426,-0.16597360372543335,0.21299003064632416
0.0038106844294816256,-0.171100914478302,0.21668319404125214
0.008470752276480198,-0.1801026463508606,0.2477453052997589
0.017148777842521667,-0.20448200404644012,0.2779770493507385
0.009753392077982426,-0.21001781523227692,0.27084994316101074
0.007479050196707249,-0.2028118222951889,0.26060429215431213
-0.006022138986736536,-0.19031842052936554,0.2354927510023117
-0.0002959982957690954,-0.19852589070796967,0.24635477364063263
-0.011447751894593239,-0.21834303438663483,0.28922542929649353
0.05259550362825394,-0.3553505837917328,0.3621457815170288
0.09266530722379684,-0.5066344738006592,0.3425578474998474
0.025551505386829376,-0.30656129121780396,0.35980290174484253
0.062090057879686356,-0.6861094236373901,0.23726728558540344
0.07781978696584702,-0.6902391314506531,0.23000894486904144
0.04980173707008362,-0.7111990451812744,0.2283039540052414
0.02010365016758442,-0.7235931158065796,0.21047817170619965
0.019967975094914436,-0.7394962906837463,0.1705479919910431
0.018028901889920235,-0.7456325888633728,0.14601238071918488
0.01699996367096901,-0.7521371841430664,0.14075209200382233
0.01254395954310894,-0.7505062818527222,0.14084172248840332
0.0021998987067490816,-0.7500680685043335,0.1494523286819458
0.013469047844409943,-0.7459710836410522,0.1550879329442978
0.0026720301248133183,-0.7551387548446655,0.14119768142700195
0.01600215956568718,-0.7528897523880005,0.1318674385547638
-0.0038036650512367487,-0.7639007568359375,0.0857233926653862
0.011760610155761242,-0.7643722891807556,0.08488455414772034
-0.00011475151404738426,-0.7648172378540039,0.07180774211883545
0.02769293449819088,-0.7519856691360474,0.12345459312200546
0.03661385923624039,-0.7443336248397827,0.14302435517311096
0.018325114622712135,-0.7505331039428711,0.11072397232055664
0.01249654870480299,-0.7401984930038452,0.1476117968559265
-0.014890417456626892,-0.712441623210907,0.23187598586082458
