x,y,z
-0.008223180659115314,-0.10512961447238922,-0.006103437393903732
-0.011084988713264465,-0.10448057949542999,-0.008767153136432171
-0.01016280334442854,-0.10487186908721924,-0.008440288715064526
-0.009050188586115837,-0.10438032448291779,-0.008744174614548683
-0.012177951633930206,-0.10424266755580902,-0.010062708519399166
-0.015183154493570328,-0.10362944006919861,-0.0075401123613119125
-0.014373283833265305,-0.10353381931781769,-0.008596684783697128
-0.014200098812580109,-0.10357081890106201,-0.007688065990805626
-0.015159562230110168,-0.10316780209541321,-0.009842944331467152
-0.016003787517547607,-0.10321158170700073,-0.010248358361423016
-0.015524082817137241,-0.10320298373699188,-0.008027332834899426
-0.014946667477488518,-0.10353145003318787,-0.007001044228672981
-0.016473354771733284,-0.10369187593460083,-0.0074239494279026985
-0.017067926004529,-0.1037282943725586,-0.007801102474331856
-0.01652773842215538,-0.10371549427509308,-0.009080275893211365
-0.01568939909338951,-0.1039152443408966,-0.008234990760684013
-0.015616780146956444,-0.10382050275802612,-0.008019909262657166
-0.016408786177635193,-0.10389281809329987,-0.006976820528507233
-0.015610241331160069,-0.10421642661094666,-0.006963605061173439
-0.01664981245994568,-0.10366714000701904,-0.007399989292025566
-0.016202295199036598,-0.10370272397994995,-0.007691379636526108
-0.01581542193889618,-0.10320688784122467,-0.006681317463517189
-0.016768353059887886,-0.10252946615219116,-0.007373543456196785
-0.017572365701198578,-0.10296617448329926,-0.0055823661386966705
-0.01878936029970646,-0.10271669924259186,-0.004963798448443413
-0.01941193826496601,-0.10242146253585815,-0.004985332489013672
-0.021854571998119354,-0.10180675983428955,-0.004011165350675583
-0.022307591512799263,-0.10197111964225769,-0.0033030398190021515
-0.021672554314136505,-0.10204499959945679,-0.0016420558094978333
-0.019998300820589066,-0.10272423923015594,-0.001733735203742981
-0.022139709442853928,-0.10251955687999725,-0.0032776426523923874
-0.02665393427014351,-0.10096751153469086,-0.004463616758584976
-0.028644967824220657,-0.10062794387340546,-0.001577865332365036
-0.028974641114473343,-0.10029877722263336,-0.0007678736001253128
-0.031752534210681915,-0.09939874708652496,0.0025443844497203827
-0.031877998262643814,-0.09920510649681091,0.0030236374586820602
-0.03084803931415081,-0.09919054806232452,0.003748089075088501
-0.031003717333078384,-0.09975486993789673,0.005397757515311241
-0.031365733593702316,-0.10172291100025177,-0.0036830585449934006
-0.03522290289402008,-0.10139994323253632,0.005981814116239548
-0.03684153035283089,-0.10090580582618713,0.0114106684923172
-0.03705725818872452,-0.10158121585845947,0.00700002908706665
-0.03726401925086975,-0.10136690735816956,0.005487922579050064
-0.03513508290052414,-0.10221536457538605,0.005647389218211174
-0.03389430046081543,-0.10192033648490906,0.007272299379110336
-0.03399333730340004,-0.10349379479885101,0.0038942787796258926
-0.032712846994400024,-0.10310007631778717,0.0020457562059164047
-0.0312587171792984,-0.10387095808982849,0.0017763897776603699
-0.035119183361530304,-0.10326488316059113,0.0016360078006982803
-0.037129588425159454,-0.10266253352165222,0.004313342273235321
-0.034016989171504974,-0.10304543375968933,-0.0029972679913043976
-0.035713210701942444,-0.10268490016460419,-0.003250604495406151
-0.037172555923461914,-0.10195773839950562,-0.004015112295746803
-0.03699466213583946,-0.10222722589969635,-0.002983560785651207
-0.03630916774272919,-0.1024569720029831,-0.0005169790238142014
-0.038570478558540344,-0.10146096348762512,-0.0013678614050149918
-0.03785375505685806,-0.10007815062999725,0.0011952705681324005
-0.04276788607239723,-0.09887737035751343,0.005626237019896507
-0.042423006147146225,-0.09969735145568848,0.005917755886912346
-0.04079020768404007,-0.10036802291870117,0.006367392838001251
-0.0377882719039917,-0.1003221869468689,0.013319693505764008
-0.038764454424381256,-0.10077552497386932,0.008234644308686256
-0.0371638685464859,-0.10219559073448181,0.007737599313259125
-0.03226745128631592,-0.10311099886894226,0.011559147387742996
-0.039815932512283325,-0.09966957569122314,0.010431572794914246
-0.04037340357899666,-0.0996008962392807,0.010741002857685089
-0.0334014818072319,-0.10194815695285797,1.696869730949402e-05
-0.028426680713891983,-0.10376708209514618,0.002583930268883705
-0.03750009089708328,-0.09625795483589172,0.02664286084473133
-0.030680902302265167,-0.10103142261505127,0.0176633782684803
-0.03892919048666954,-0.10115082561969757,0.004494043067097664
-0.04007558897137642,-0.1010291576385498,0.0014115050435066223
-0.033681854605674744,-0.10360868275165558,0.002316925674676895
-0.03032328374683857,-0.10430511832237244,0.0022825226187705994
-0.027277201414108276,-0.10549934208393097,-0.0020371749997138977
-0.02835439145565033,-0.1054311990737915,-0.00042927637696266174
-0.028230544179677963,-0.10332760214805603,0.006809461861848831
-0.02779637649655342,-0.1015913337469101,0.021586714312434196
-0.025138800963759422,-0.09969787299633026,0.029094640165567398
-0.022973887622356415,-0.1006217747926712,0.03027120977640152
-0.01931498572230339,-0.10226704180240631,0.02816767431795597
-0.020474836230278015,-0.10243871808052063,0.029844801872968674
-0.028775792568922043,-0.10250198841094971,0.02290269546210766
-0.0255691260099411,-0.10107839107513428,0.03178782016038895
-0.020759742707014084,-0.10283069312572479,0.028044015169143677
-0.013250097632408142,-0.10620042681694031,0.019640900194644928
-0.010192237794399261,-0.10725636780261993,0.014593016356229782
-0.006366678513586521,-0.10786062479019165,0.010937346145510674
-0.008950476534664631,-0.10849635303020477,0.007118117064237595
-0.0062922583892941475,-0.10779120028018951,0.004133336246013641
-0.0014951591147109866,-0.10837988555431366,-0.006313847377896309
0.00027389079332351685,-0.10819867253303528,-0.0043028779327869415
0.003841009922325611,-0.10789801180362701,-0.008379127830266953
0.0028972262516617775,-0.10783785581588745,-0.012055565603077412
0.0015667090192437172,-0.10705900192260742,-0.011182444170117378
-0.0018771459581330419,-0.10674802958965302,-0.006120530888438225
