width,height
35.392578125,404.15687561035156
35.52008056640625,402.8961486816406
33.4114990234375,401.1762390136719
39.85870361328125,344.79791259765625
39.43994140625,390.41973876953125
38.61224365234375,398.49420166015625
39.93438720703125,394.7093963623047
40.81109619140625,380.5379180908203
40.50775146484375,393.503662109375
39.2816162109375,408.9163055419922
37.685302734375,411.6729431152344
71.000732421875,541.609619140625
67.7047119140625,549.9047775268555
41.14678955078125,349.94805908203125
37.54730224609375,368.0242462158203
43.709716796875,411.5583801269531
69.65570068359375,513.2766952514648
72.405517578125,448.0211486816406
82.08599853515625,312.5416564941406
87.93994140625,318.32196044921875
102.94805908203125,330.6617431640625
106.30810546875,332.9971618652344
108.56988525390625,328.67811584472656
119.67852783203125,330.0116424560547
126.49017333984375,319.6986999511719
251.13287353515625,333.9561462402344
186.0118408203125,338.41461181640625
237.2271728515625,324.6617736816406
230.73980712890625,330.0032653808594
198.827880859375,321.7172546386719
216.28399658203125,313.2350158691406
228.7738037109375,329.4935760498047
230.4375,329.4937438964844
234.81011962890625,334.33619689941406
231.587646484375,332.1472930908203
199.163330078125,331.08778381347656
127.157958984375,333.0986633300781
122.7156982421875,333.5241241455078
126.11236572265625,329.42547607421875
126.150634765625,316.789306640625
122.3121337890625,295.97955322265625
123.43658447265625,310.0828857421875
118.4405517578125,306.4850769042969
123.576171875,295.48345947265625
127.94378662109375,291.75506591796875
133.43243408203125,296.7831726074219
141.8355712890625,292.0965270996094
142.5701904296875,286.92889404296875
137.67926025390625,281.1337890625
136.2825927734375,275.8890075683594
131.3441162109375,268.8255310058594
122.62640380859375,282.51507568359375
105.7523193359375,274.7219543457031
99.50579833984375,256.37908935546875
97.29571533203125,248.5992431640625
98.36233520507812,242.61349487304688
100.06536865234375,245.86105346679688
105.28048706054688,240.6455078125
112.861083984375,226.40704345703125
120.59527587890625,225.40811157226562
127.99765014648438,222.29010009765625
134.943603515625,225.94448852539062
131.94818115234375,227.42062377929688
139.70309448242188,228.98342895507812
127.90087890625,216.17526245117188
149.56744384765625,211.24374389648438
125.01205444335938,212.33181762695312
125.093505859375,200.89389038085938
110.81430053710938,203.3643798828125
96.57791137695312,205.26162719726562
91.60958862304688,208.88894653320312
86.10183715820312,202.06161499023438
85.364990234375,195.0860595703125
86.68658447265625,187.00906372070312
84.45681762695312,197.08880615234375
86.1978759765625,204.91079711914062
92.24267578125,201.54983520507812
92.452392578125,202.625732421875
94.06256103515625,208.92434692382812
91.35305786132812,210.40280151367188
96.21041870117188,219.05538940429688
101.46096801757812,211.7176513671875
112.21563720703125,206.99847412109375
126.05413818359375,211.46136474609375
127.41427612304688,215.9029541015625
126.44625854492188,212.9359130859375
126.27059936523438,214.41189575195312
135.715576171875,219.82208251953125
136.06121826171875,224.47683715820312
131.47671508789062,223.53387451171875
110.87088012695312,220.51019287109375
105.6414794921875,225.48162841796875
99.09576416015625,229.20745849609375
108.25390625,227.23867797851562
115.57032775878906,221.8681640625
115.61088562011719,219.85720825195312
109.64691162109375,231.14089965820312
118.61270141601562,226.78485107421875
123.4691162109375,226.5281982421875
130.8369140625,237.68170166015625
126.90533447265625,231.06591796875
141.85943603515625,223.32260131835938
136.22085571289062,239.82232666015625
140.81744384765625,234.57308959960938
147.16683959960938,227.96365356445312
142.60525512695312,227.63705444335938
141.66323852539062,225.69696044921875
142.49998474121094,222.89328002929688
141.2353973388672,219.27056884765625
145.1458740234375,226.49441528320312
155.36573791503906,223.141357421875
161.8661346435547,220.47543334960938
158.0869903564453,216.91030883789062
155.62396240234375,225.26882934570312
141.22145080566406,256.5507507324219
118.73731231689453,254.67282104492188
103.33197021484375,250.95040893554688
100.21336364746094,245.68496704101562
91.82695770263672,246.68667602539062
153.5455551147461,256.65557861328125
128.68899536132812,254.94088745117188
102.42327880859375,253.23435974121094
91.47219848632812,295.68663024902344
90.97480773925781,302.6087188720703
105.78952217102051,287.6388854980469
114.70163917541504,279.3512268066406
123.6735610961914,289.17333984375
129.68800354003906,283.7709045410156
128.8509063720703,269.76007080078125
129.65524291992188,272.78326416015625
132.98556518554688,255.91189575195312
130.57179260253906,244.72677612304688
127.25857543945312,233.05377197265625
122.12126159667969,235.685791015625
120.88431549072266,238.37530517578125
121.48645782470703,235.47744750976562
121.06626892089844,233.0390625
121.17098999023438,235.81832885742188
123.52315521240234,231.90887451171875
124.64674377441406,232.9403076171875
124.10040283203125,234.19650268554688
123.83018493652344,240.26919555664062
128.5819091796875,251.85223388671875
133.730712890625,265.0593566894531
139.13040161132812,255.58334350585938
145.05957794189453,265.5458068847656
144.50788497924805,262.82855224609375
125.25481414794922,258.3144226074219
111.33343124389648,240.529541015625
100.81059265136719,233.693115234375
98.9983139038086,260.9060363769531
101.88311004638672,241.69879150390625
109.6205062866211,268.2978515625
130.57878875732422,245.99740600585938
141.27490997314453,243.68426513671875
151.44629669189453,257.5124816894531
146.30631256103516,241.61422729492188
145.30469512939453,244.71823120117188
143.70059204101562,239.75930786132812
127.35833740234375,235.73809814453125
113.01712036132812,229.2713623046875
106.5224609375,244.37896728515625
97.29991149902344,240.70193481445312
95.44302368164062,231.68939208984375
92.79202270507812,226.8768310546875
94.47889709472656,227.413330078125
102.2696533203125,217.18960571289062
117.38174438476562,208.57269287109375
128.554931640625,206.97372436523438
131.78543090820312,200.888671875
118.99758911132812,190.27542114257812
111.83734130859375,181.49945068359375
105.35421752929688,184.97341918945312
97.8115234375,184.88613891601562
102.73959350585938,170.40435791015625
106.43133544921875,173.62380981445312
111.7144775390625,173.1287841796875
106.75382995605469,173.06353759765625
93.31539916992188,173.89682006835938
90.70932006835938,180.01876831054688
92.12403869628906,185.77947998046875
90.62008666992188,193.8677978515625
92.29150390625,185.47616577148438
91.67259216308594,186.9578857421875
93.3624267578125,192.87875366210938
86.57044982910156,192.02151489257812
91.85917663574219,188.32711791992188
98.82420349121094,188.95611572265625
82.45437622070312,189.97500610351562
80.38894653320312,180.4144287109375
87.5963134765625,190.24282836914062
75.86180114746094,185.71902465820312
83.43521118164062,187.43756103515625
93.36145782470703,189.4991455078125
95.17235565185547,195.3280029296875
95.05529022216797,188.58587646484375
88.83187866210938,200.61566162109375
85.41242218017578,196.00912475585938
75.94954681396484,192.96307373046875
72.52241897583008,194.5860595703125
77.43338394165039,192.76864624023438
88.8968276977539,192.8717041015625
99.58934307098389,190.6978759765625
99.30593228340149,185.62167358398438
85.47706973552704,189.60324096679688
75.07993364334106,184.21939086914062
65.52437591552734,181.29147338867188
65.46997833251953,185.82427978515625
32.068697452545166,198.6285400390625
21.135865211486816,218.86538696289062
21.37188720703125,83.57479858398438
14.327359199523926,115.0921630859375
21.5325927734375,83.6971435546875
21.3397216796875,83.73382568359375
21.303466796875,83.65029907226562
21.46551513671875,83.86973571777344
21.47137451171875,83.74676513671875
21.40985107421875,83.56558227539062
21.40667724609375,83.49383544921875
21.48504638671875,83.99586486816406
21.38616943359375,83.42640686035156
21.3638916015625,83.13223266601562
21.39874267578125,83.17121887207031
21.5125732421875,83.36491394042969
21.53118896484375,83.41270446777344
21.55316162109375,83.43478393554688
21.51422119140625,83.73063659667969
21.5948486328125,83.76107788085938
21.47503662109375,83.74696350097656
21.3966064453125,83.7471923828125
21.461669921875,83.76243591308594
21.42999267578125,83.70295715332031
21.466552734375,83.93281555175781
21.45477294921875,83.87469482421875
21.4403076171875,83.85488891601562
21.574462890625,83.93025207519531
21.49676513671875,83.80622863769531
21.1865234375,83.27862548828125
18.83526611328125,49.575469970703125
18.595458984375,49.4775390625
20.32275390625,83.28190612792969
18.71063232421875,49.894775390625
18.821533203125,50.182037353515625
18.81903076171875,50.1373291015625
18.9239501953125,50.0750732421875
18.7523193359375,49.936737060546875
18.88720703125,49.929962158203125
18.79180908203125,50.17041015625
20.8465576171875,82.61447143554688
21.03179931640625,83.07859802246094
21.0609130859375,83.13330078125
21.0823974609375,83.05728149414062
21.03131103515625,82.96527099609375
21.0987548828125,83.09638977050781
21.156982421875,83.09246826171875
21.0926513671875,83.12171936035156
21.1522216796875,83.30831909179688
19.39166259765625,49.408721923828125
20.87274169921875,82.7908935546875
19.17669677734375,49.26751708984375
18.03668212890625,49.700469970703125
17.479736328125,49.57611083984375
17.44549560546875,49.6240234375
17.6890869140625,49.539642333984375
88.36932373046875,227.83395385742188
89.68997192382812,228.8759765625
90.48391723632812,232.25662231445312
89.25454711914062,234.616455078125
88.34161376953125,237.641845703125
88.37673950195312,237.91262817382812
86.3135986328125,238.06283569335938
85.59771728515625,237.32785034179688
