x,y
649.4938354492188,369.9580383300781
647.597900390625,369.9415283203125
646.3981323242188,371.00299072265625
645.1965942382812,372.72186279296875
642.7659301757812,373.7591857910156
639.8411254882812,376.011962890625
636.773193359375,377.30242919921875
633.945556640625,378.2049865722656
630.2228393554688,378.8716125488281
625.5909423828125,380.3073425292969
620.1109008789062,382.13275146484375
615.771728515625,382.2684326171875
611.244384765625,382.9856872558594
606.8484497070312,380.59063720703125
602.8062133789062,377.8977966308594
600.2711791992188,374.9611511230469
598.7705078125,372.5078125
597.392822265625,369.2715759277344
594.9563598632812,366.72540283203125
594.1495361328125,365.90631103515625
593.2092895507812,368.110595703125
591.3028564453125,370.50311279296875
588.784423828125,374.0472412109375
587.3347778320312,379.7535705566406
586.66845703125,384.2832946777344
588.30078125,385.3717346191406
590.33984375,381.5849914550781
593.3045043945312,379.2943115234375
597.6854248046875,377.41632080078125
599.9767456054688,377.61981201171875
603.1840209960938,377.99346923828125
605.4584350585938,379.4273376464844
609.7822875976562,381.553955078125
612.5210571289062,385.8805847167969
615.1219482421875,390.97711181640625
616.464599609375,394.6945495605469
621.1798095703125,396.79205322265625
625.363037109375,396.9250793457031
632.4747314453125,394.4122314453125
640.7245483398438,392.78326416015625
651.3377685546875,390.27691650390625
660.2423095703125,389.0055236816406
668.8704833984375,389.2786560058594
677.7115478515625,387.4056701660156
689.0926513671875,384.4929504394531
701.0448608398438,382.3880920410156
712.268798828125,380.0003967285156
723.7925415039062,379.38580322265625
735.3367309570312,379.9457092285156
744.4707641601562,382.96722412109375
758.3104248046875,384.90594482421875
768.6065063476562,391.2946472167969
780.5099487304688,396.5210266113281
535.2274780273438,322.4449157714844
535.8392944335938,322.0821533203125
820.8390502929688,398.23480224609375
836.1046142578125,397.38873291015625
851.470947265625,396.83441162109375
537.925048828125,322.4989318847656
880.1036987304688,392.07421875
894.4402465820312,391.55999755859375
909.7135620117188,390.8228759765625
923.4959106445312,391.34124755859375
939.733642578125,393.7209777832031
954.5746459960938,396.189697265625
969.4257202148438,400.2388916015625
985.00146484375,406.3593444824219
998.7000122070312,407.33831787109375
1012.8102416992188,409.4841613769531
1025.113525390625,410.8652038574219
1034.75830078125,412.5816345214844
1040.3712158203125,414.7679443359375
542.6697998046875,322.2309875488281
542.5464477539062,322.319580078125
542.53564453125,322.0449523925781
542.466552734375,322.1047668457031
542.2479858398438,322.00970458984375
542.1793212890625,322.429443359375
541.5820922851562,322.8510437011719
540.611572265625,323.342529296875
540.37353515625,323.43670654296875
540.0877685546875,323.2315979003906
539.73779296875,322.9862976074219
539.349853515625,322.9399719238281
538.9857788085938,322.9314270019531
538.5805053710938,323.130615234375
538.4898071289062,323.5144958496094
538.1064453125,323.75982666015625
537.6023559570312,323.9200744628906
536.8953247070312,323.9634094238281
536.4409790039062,324.2354431152344
535.8997192382812,324.1560363769531
535.1414184570312,324.22271728515625
534.3633422851562,323.51177978515625
533.6749877929688,323.1368103027344
533.1240234375,323.1806640625
532.4954833984375,323.19989013671875
532.1888427734375,323.1538391113281
531.7278442382812,322.77685546875
530.8532104492188,323.2425537109375
530.3806762695312,323.906005859375
529.8701171875,324.34735107421875
529.876708984375,325.22857666015625
1103.659423828125,395.4411315917969
1079.4891357421875,417.764404296875
1066.954833984375,423.6746520996094
1063.6077880859375,426.8003845214844
1054.1842041015625,430.7822265625
1038.104248046875,422.48138427734375
1029.013427734375,428.9261779785156
1020.2947998046875,424.578857421875
998.6612548828125,414.5631103515625
980.6468505859375,411.9306335449219
961.829833984375,412.3067932128906
944.0130615234375,414.2940979003906
925.8436889648438,414.6612854003906
907.0011596679688,416.5065612792969
889.2880859375,414.4450378417969
870.72705078125,408.9644470214844
848.8677368164062,405.13836669921875
828.4207153320312,403.74560546875
806.7432861328125,404.0265808105469
785.9066162109375,405.2314758300781
767.3749389648438,404.67437744140625
748.1010131835938,401.3282775878906
732.5481567382812,397.9460144042969
715.6470336914062,394.3824157714844
700.8421630859375,397.4175109863281
686.2835693359375,398.32861328125
674.013916015625,400.7901611328125
659.6342163085938,401.7968444824219
648.4738159179688,399.2951354980469
637.0629272460938,397.6761169433594
627.1531372070312,397.15057373046875
614.49267578125,395.0877685546875
601.7208251953125,392.9942321777344
591.5448608398438,390.96514892578125
580.5830078125,388.6713562011719
572.0159301757812,384.65509033203125
564.6868286132812,378.6744384765625
558.2162475585938,375.2554626464844
551.439453125,372.4993591308594
546.4330444335938,370.9352722167969
540.26318359375,370.7349548339844
534.52783203125,373.4133605957031
528.9354248046875,377.6719970703125
523.5325317382812,382.0417785644531
518.3927001953125,385.5766296386719
510.62481689453125,388.31060791015625
501.9732971191406,387.9338073730469
492.847900390625,387.2760009765625
483.9240417480469,382.6205139160156
474.60760498046875,379.89599609375
465.775634765625,378.3735656738281
458.54534912109375,379.0333251953125
451.5565185546875,379.7285461425781
445.2253723144531,382.47003173828125
437.9404296875,383.96722412109375
429.95794677734375,383.9745788574219
423.7565612792969,382.74407958984375
417.9350891113281,379.02825927734375
412.131591796875,374.88616943359375
406.4170227050781,371.14154052734375
400.5313415527344,368.5045166015625
395.24609375,367.14727783203125
389.9479675292969,368.1485290527344
384.7112121582031,370.2712097167969
379.8416442871094,373.644287109375
373.4932556152344,376.5748291015625
367.38043212890625,378.31781005859375
360.82037353515625,379.0838928222656
352.4709167480469,378.334716796875
345.7669677734375,376.068603515625
337.330078125,375.3526916503906
328.2367248535156,376.34228515625
318.7563171386719,375.4067687988281
311.0416564941406,374.90765380859375
303.7566833496094,373.3831787109375
296.7793884277344,373.18634033203125
289.7582702636719,371.7856750488281
281.2163391113281,372.8473205566406
273.0978698730469,374.6409606933594
267.2738952636719,378.5091552734375
260.0796203613281,380.1593933105469
252.54742431640625,380.91351318359375
246.8831329345703,382.7615661621094
241.0748748779297,384.3825378417969
232.8895721435547,383.9288330078125
224.91458129882812,383.7217712402344
215.61671447753906,384.4894714355469
206.506591796875,385.24798583984375
198.9547882080078,387.9703674316406
191.04151916503906,390.5732727050781
184.49560546875,391.2143859863281
179.1012725830078,392.77099609375
174.77114868164062,394.73931884765625
168.1913299560547,396.7947082519531
163.27127075195312,397.5826110839844
157.7083740234375,397.2686767578125
152.8180389404297,396.079345703125
150.43536376953125,391.6949157714844
142.89996337890625,384.8974304199219
133.3130340576172,374.9516906738281
122.16603088378906,366.0798034667969
115.5462417602539,361.9763488769531
109.09314727783203,359.3433837890625
103.12730407714844,357.53790283203125
99.45616149902344,354.2020568847656
95.89508056640625,354.896728515625
92.5716781616211,357.22723388671875
86.47904205322266,359.5313415527344
80.73511505126953,364.0437316894531
76.88746643066406,370.9052734375
70.10414123535156,380.0345458984375
59.11256790161133,390.0177917480469
51.77186965942383,397.8627624511719
48.245384216308594,400.67694091796875
47.640480041503906,403.4188537597656
45.91585159301758,403.5058898925781
44.99122619628906,402.0270080566406
43.81609344482422,400.3008728027344
44.226806640625,400.3473205566406
44.612388610839844,400.55877685546875
45.22205352783203,401.3392028808594
46.65712356567383,403.57452392578125
50.37213897705078,405.2480163574219
53.29060363769531,405.1094665527344
57.864830017089844,404.86492919921875
65.65058898925781,402.1816101074219
75.23184967041016,397.06500244140625
83.97869110107422,391.8946838378906
92.33883666992188,387.1855773925781
99.36222839355469,383.248779296875
108.19361114501953,379.45703125
116.6827163696289,375.0276794433594
124.05934143066406,372.53033447265625
131.5701904296875,373.74725341796875
140.74635314941406,375.9060974121094
146.9474639892578,380.05242919921875
155.40769958496094,385.4342041015625
163.95989990234375,388.7041015625
177.3262176513672,390.05047607421875
184.27149963378906,389.4361267089844
197.4459686279297,386.0645446777344
206.1813201904297,383.342529296875
215.26577758789062,378.5585021972656
224.9264373779297,374.14202880859375
232.49449157714844,371.60394287109375
240.25990295410156,369.2394714355469
247.2105712890625,367.1471252441406
253.62106323242188,366.84857177734375
259.89739990234375,367.6432800292969
265.8544921875,371.5352783203125
269.91943359375,376.4684753417969
275.33197021484375,381.6221923828125
281.3789978027344,387.7654724121094
285.99810791015625,393.4706726074219
287.68792724609375,396.6609802246094
288.18536376953125,397.9951477050781
286.0877990722656,398.1880798339844
282.89166259765625,396.864990234375
278.7861328125,393.9779052734375
275.46807861328125,390.6773681640625
269.96893310546875,390.5794982910156
263.56829833984375,388.7368469238281
258.5700378417969,386.0320739746094
251.94915771484375,382.4461975097656
244.85240173339844,379.6121520996094
237.39320373535156,378.1380920410156
230.43630981445312,378.0249328613281
222.69790649414062,376.8036804199219
215.7759246826172,375.8852844238281
208.43959045410156,374.6729736328125
199.6448974609375,374.33349609375
191.94253540039062,375.1648254394531
182.02471923828125,376.691650390625
174.13746643066406,378.88275146484375
164.50039672851562,378.2060241699219
155.523681640625,375.6069641113281
147.52667236328125,372.5273742675781
138.91111755371094,369.7720642089844
126.43135070800781,370.23046875
115.84310150146484,369.9601135253906
104.4329833984375,372.0567932128906
93.63642883300781,373.71063232421875
85.22535705566406,375.2684020996094
75.61618041992188,374.63775634765625
61.20553970336914,373.4881286621094
49.06230163574219,371.8607482910156
38.84396743774414,371.0466613769531
28.551490783691406,373.0722351074219
20.08694839477539,376.1524963378906
631.017578125,321.41180419921875
629.81640625,321.9740295410156
628.3817749023438,322.39166259765625
627.3711547851562,322.2887268066406
626.273681640625,322.2252197265625
625.1665649414062,322.2555236816406
623.6880493164062,322.67626953125
622.7920532226562,322.57525634765625
621.6541137695312,322.3756103515625
620.5631713867188,322.1571350097656
619.429443359375,322.43829345703125
618.5604248046875,322.6729736328125
617.7651977539062,322.7537841796875
616.8554077148438,322.4567565917969
616.0501708984375,322.14520263671875
615.5836181640625,321.88372802734375
615.2557373046875,321.5263366699219
614.9334716796875,321.0604553222656
614.7989501953125,321.1717529296875
614.5643920898438,321.1032409667969
614.4434204101562,320.97100830078125
614.0437622070312,321.09417724609375
613.8005981445312,321.1697692871094
613.5338134765625,321.1803283691406
613.5218505859375,321.16363525390625
613.259033203125,320.8904113769531
613.2702026367188,320.91961669921875
613.1802368164062,320.97796630859375
613.1377563476562,321.00531005859375
613.1595458984375,321.1091003417969
613.169189453125,321.0993347167969
613.3018798828125,321.15875244140625
613.34326171875,321.2060546875
613.7147827148438,321.2952880859375
613.8646240234375,321.2124328613281
613.8997192382812,321.1882629394531
613.9891357421875,321.0445251464844
613.8985595703125,320.9490966796875
614.3753662109375,321.19573974609375
614.6162719726562,321.2014465332031
614.8973999023438,321.38031005859375
615.1815185546875,321.55450439453125
615.7670288085938,321.7502136230469
615.8662109375,321.83856201171875
616.3505249023438,321.971435546875
616.6353759765625,321.55322265625
616.5499877929688,321.4361572265625
616.75732421875,321.5414123535156
617.0507202148438,321.5337219238281
617.0638427734375,321.6365051269531
617.1769409179688,321.7439270019531
617.4425659179688,321.67694091796875
617.4417114257812,321.6177673339844
617.747802734375,321.6839599609375
617.8291625976562,321.7122497558594
617.9903564453125,321.74365234375
618.3196411132812,321.8627014160156
618.3756103515625,321.9442443847656
409.471435546875,371.654052734375
409.6086120605469,371.6028137207031
409.19317626953125,372.0917053222656
409.0850524902344,372.22491455078125
409.2274169921875,372.40631103515625
409.47625732421875,372.4208679199219
409.28509521484375,371.9140930175781
409.1078796386719,372.0670166015625
