x,y
297.3723449707031,267.6943664550781
297.45989990234375,267.7654113769531
295.9521484375,266.9556579589844
292.25311279296875,266.9554138183594
287.57037353515625,264.4396057128906
284.2027893066406,262.7084655761719
278.943603515625,263.8887023925781
273.748779296875,266.73382568359375
267.9883728027344,271.968505859375
263.7360534667969,280.02081298828125
258.6647033691406,284.4533386230469
257.53448486328125,289.31695556640625
257.26727294921875,292.10955810546875
258.8394775390625,291.8078308105469
265.1230773925781,289.9415283203125
274.057861328125,288.953125
284.72991943359375,287.1529541015625
290.5164489746094,286.1406555175781
306.82940673828125,283.35296630859375
316.8990478515625,284.82391357421875
328.53668212890625,284.52386474609375
342.0284729003906,284.91619873046875
354.5813903808594,282.54266357421875
367.96319580078125,278.7721252441406
380.222900390625,275.3095703125
397.7050476074219,271.3516845703125
418.4764709472656,269.6796875
434.4991455078125,267.6112365722656
449.7409973144531,270.13360595703125
465.5546875,274.5871276855469
481.91961669921875,278.7470703125
495.5030517578125,278.28485107421875
508.6074523925781,278.1083679199219
524.5252685546875,281.1210632324219
539.7451782226562,283.2564697265625
558.629638671875,284.6905517578125
576.2975463867188,286.40283203125
596.309326171875,288.3600769042969
618.957763671875,292.8012390136719
635.3927612304688,295.00238037109375
650.3585815429688,295.6541442871094
664.7280883789062,295.9790344238281
675.4320068359375,293.3840026855469
687.9881591796875,291.1097106933594
698.7635498046875,288.6304626464844
711.7574462890625,289.1694030761719
719.6560668945312,289.070556640625
723.1864624023438,287.2239990234375
743.2679443359375,284.9671630859375
753.9046020507812,281.7622375488281
761.27490234375,277.8017272949219
769.3445434570312,278.9343566894531
778.810302734375,278.45611572265625
787.6903076171875,279.95013427734375
796.1964111328125,277.8680725097656
804.158935546875,274.1611022949219
807.1854858398438,270.66619873046875
813.787109375,268.68023681640625
815.0614624023438,264.858642578125
821.0306396484375,262.3569641113281
824.98583984375,262.343017578125
829.016845703125,261.8275146484375
832.6719360351562,260.860595703125
835.50732421875,261.58380126953125
839.7451782226562,265.7225646972656
841.3777465820312,269.848876953125
842.689208984375,271.59320068359375
841.9512329101562,274.03289794921875
839.3956909179688,272.9880065917969
833.9381713867188,271.9457702636719
827.3857421875,271.34979248046875
820.8699951171875,269.318115234375
813.8165283203125,265.8588562011719
803.5576782226562,264.0006103515625
795.110595703125,261.6519470214844
784.9896850585938,263.60687255859375
775.1381225585938,265.0970458984375
772.0724487304688,264.9630126953125
759.8856811523438,264.4664001464844
522.5285034179688,184.8984832763672
740.450927734375,260.5804138183594
523.9978637695312,184.73548889160156
724.6484985351562,251.35272216796875
525.2208251953125,184.9552001953125
708.38525390625,248.88656616210938
700.338623046875,248.93727111816406
691.476318359375,249.502197265625
682.7178955078125,256.1613464355469
674.375,261.1762390136719
664.2462158203125,264.45947265625
655.1892700195312,264.82275390625
646.444091796875,263.4906005859375
634.5025634765625,259.8975830078125
625.2542724609375,256.4435119628906
615.917236328125,251.60902404785156
603.9692993164062,245.83985900878906
593.0865478515625,242.9452362060547
583.1854858398438,243.13510131835938
573.4931640625,246.5477294921875
565.3578491210938,252.9005126953125
556.6298217773438,262.20343017578125
546.4468994140625,271.1183166503906
534.8525390625,276.3218994140625
522.8195190429688,280.90216064453125
509.1710205078125,282.1675720214844
494.8847961425781,282.0264892578125
478.4218444824219,281.56439208984375
471.2488708496094,281.0635681152344
445.6716613769531,279.3460998535156
428.3087463378906,280.8261413574219
413.5718994140625,280.97369384765625
401.92803955078125,277.324462890625
391.575927734375,275.1312561035156
383.9112548828125,270.2288513183594
372.710693359375,266.89886474609375
360.6065673828125,263.05242919921875
348.06573486328125,260.6573791503906
335.49273681640625,257.43975830078125
324.3611145019531,257.4342956542969
316.0278015136719,260.7923278808594
308.4066467285156,265.13641357421875
296.2497863769531,270.8710021972656
293.80023193359375,274.459228515625
285.77398681640625,279.8990478515625
280.03125,278.5829772949219
273.1500244140625,276.73675537109375
268.0486755371094,278.2091369628906
265.58526611328125,277.60003662109375
262.7369384765625,280.93109130859375
257.5068054199219,280.93121337890625
258.0179443359375,283.4021911621094
254.96200561523438,285.85357666015625
255.72271728515625,287.00042724609375
255.09300231933594,289.4787292480469
252.2407989501953,288.96966552734375
248.34140014648438,287.3674011230469
248.73403930664062,288.6821594238281
248.45785522460938,288.9933166503906
247.51956176757812,292.4617614746094
247.65005493164062,290.87408447265625
247.17185974121094,290.3055419921875
244.9038848876953,289.9848937988281
244.364990234375,288.6338195800781
245.42526245117188,288.2801208496094
247.42953491210938,290.5192565917969
248.76513671875,289.0618591308594
252.0564422607422,289.724609375
255.94468688964844,292.087890625
257.5785217285156,286.9867858886719
263.6539001464844,285.7622375488281
266.3055419921875,284.06878662109375
269.7895812988281,279.64544677734375
275.848876953125,274.99652099609375
279.3811950683594,272.6885986328125
284.9445495605469,268.1672668457031
287.8312072753906,263.3766174316406
291.63201904296875,260.61383056640625
295.6440124511719,256.63238525390625
300.04705810546875,255.32260131835938
304.16131591796875,254.5569305419922
309.1273498535156,253.555419921875
313.7134704589844,253.97366333007812
319.7493591308594,254.91543579101562
326.20062255859375,255.31849670410156
331.16912841796875,255.32281494140625
336.33526611328125,257.2162170410156
341.3499450683594,259.8970947265625
343.36614990234375,261.99017333984375
347.9632263183594,263.561767578125
348.808837890625,263.9742126464844
348.3399658203125,263.77142333984375
347.9341125488281,261.13037109375
347.09307861328125,258.30560302734375
347.8650817871094,256.21612548828125
346.8747863769531,256.4306640625
344.9822082519531,259.6135559082031
343.4031677246094,264.3876953125
342.1168518066406,268.46795654296875
342.7890625,272.51788330078125
342.9464111328125,274.9742126464844
343.54351806640625,275.0856018066406
345.2940673828125,272.8233642578125
348.74554443359375,269.9821472167969
352.5474853515625,266.99798583984375
356.8095397949219,262.84600830078125
361.8822326660156,261.8273010253906
367.8919372558594,261.8889465332031
371.7041931152344,263.2852478027344
376.6961669921875,266.90447998046875
383.1123046875,271.1835021972656
388.132568359375,275.3934326171875
390.39544677734375,278.1053161621094
392.6043395996094,279.0091857910156
394.7062072753906,276.757080078125
395.5216369628906,272.4298400878906
394.97259521484375,269.2576904296875
392.586181640625,264.4946594238281
392.1670227050781,263.5112609863281
389.76898193359375,261.8335266113281
387.8678894042969,263.6078186035156
386.5277404785156,268.217529296875
382.8462219238281,277.8944091796875
381.22076416015625,284.82244873046875
379.22076416015625,290.8337097167969
377.8149719238281,294.77447509765625
379.88226318359375,297.89398193359375
383.4239196777344,296.62615966796875
387.9676513671875,294.6946716308594
393.67474365234375,294.90673828125
398.5673828125,291.6529541015625
402.5490417480469,286.0843811035156
408.3395690917969,283.0212707519531
411.39697265625,278.51519775390625
414.1693420410156,275.3863525390625
418.257080078125,269.85870361328125
420.8634948730469,271.2315979003906
425.1388244628906,274.2132568359375
430.5999755859375,276.6829528808594
434.840576171875,278.7754821777344
439.63037109375,280.5158386230469
442.8595886230469,281.5980224609375
448.19677734375,283.47662353515625
450.11358642578125,286.12872314453125
185.92108154296875,216.09352111816406
185.4859619140625,215.6182861328125
186.08282470703125,215.47398376464844
186.27784729003906,215.44036865234375
455.8100280761719,288.61444091796875
453.00738525390625,289.50360107421875
451.1944580078125,290.1166076660156
450.3692932128906,290.16363525390625
449.7049865722656,290.85565185546875
448.41815185546875,288.67431640625
447.603271484375,286.2010192871094
446.0458679199219,283.3376159667969
444.236572265625,279.56085205078125
443.66650390625,277.7425231933594
442.4720458984375,274.5604248046875
185.33840942382812,215.55746459960938
440.8101806640625,271.21612548828125
442.3912048339844,270.20867919921875
442.18310546875,268.1435852050781
444.9052734375,269.0481262207031
447.9096374511719,269.94244384765625
451.2465515136719,269.4102783203125
454.18463134765625,269.5569152832031
456.9602966308594,270.42193603515625
460.8825378417969,269.19708251953125
461.8226318359375,268.6590881347656
465.1891784667969,268.3395690917969
466.7440185546875,269.5815734863281
467.0546569824219,268.5052490234375
469.1253967285156,269.07489013671875
472.66705322265625,267.72314453125
473.8290710449219,268.1665344238281
475.0548095703125,270.83624267578125
476.5984802246094,274.20623779296875
476.2303161621094,277.8670349121094
476.2423095703125,279.2136535644531
474.5665283203125,282.15289306640625
472.33294677734375,282.73858642578125
468.4605712890625,282.53900146484375
463.3327941894531,280.34796142578125
459.3898620605469,280.6670837402344
454.9549255371094,281.172119140625
449.5315856933594,281.16412353515625
443.6834716796875,283.9494323730469
436.6675109863281,286.9698181152344
