x,y
427.8051452636719,303.2181091308594
429.4261474609375,304.14617919921875
430.27197265625,305.4097900390625
431.1920471191406,306.8604736328125
435.1649169921875,308.03594970703125
435.43499755859375,308.7469482421875
436.1326904296875,307.7228088378906
436.1353759765625,307.4273376464844
434.00079345703125,306.7087707519531
433.17633056640625,304.9202880859375
432.91998291015625,303.7395935058594
432.7237854003906,300.7550048828125
428.316162109375,299.65533447265625
426.1043395996094,297.3959045410156
422.9396667480469,293.0311279296875
419.2678527832031,291.0472412109375
417.862060546875,291.7849426269531
251.80081176757812,227.08102416992188
417.5268859863281,295.72479248046875
416.6337585449219,297.9781494140625
414.3898620605469,301.1921691894531
412.9761962890625,304.6706848144531
406.921630859375,304.28668212890625
401.3099365234375,304.9801330566406
392.35894775390625,306.59716796875
387.83905029296875,306.6347961425781
381.4979248046875,301.00360107421875
378.82867431640625,301.7142028808594
377.44476318359375,301.865478515625
374.2361145019531,303.4150695800781
372.5959777832031,305.4239807128906
372.51055908203125,306.68231201171875
369.165771484375,311.0892333984375
364.31915283203125,310.2469482421875
196.3591766357422,235.2041015625
351.44921875,303.8499450683594
350.1859436035156,301.79266357421875
351.4611511230469,301.885498046875
351.41387939453125,301.21600341796875
351.18768310546875,300.704345703125
352.7967529296875,299.0197448730469
355.0008239746094,301.349853515625
355.4624938964844,298.64825439453125
354.8533935546875,299.4822692871094
357.3306579589844,297.6185607910156
359.69122314453125,296.62445068359375
362.5664367675781,296.4192810058594
362.73699951171875,296.63916015625
364.2064514160156,296.91949462890625
365.28900146484375,297.1536560058594
366.33355712890625,297.2875061035156
367.62591552734375,298.4465026855469
367.69232177734375,300.2795104980469
369.38812255859375,300.7615966796875
371.9527587890625,303.02197265625
374.1195068359375,301.3324890136719
375.2218933105469,303.33270263671875
377.06060791015625,304.4956359863281
380.0101623535156,306.0945129394531
381.30670166015625,308.8150634765625
382.4479675292969,310.8713684082031
383.0664978027344,311.6902160644531
383.3263244628906,312.714111328125
383.28826904296875,312.5299377441406
381.9237365722656,311.14263916015625
378.83868408203125,306.7171630859375
376.4571838378906,305.144775390625
374.1668395996094,305.5123291015625
373.0847473144531,306.6509704589844
371.1045837402344,308.448974609375
368.34869384765625,309.861083984375
366.4066467285156,311.3697204589844
366.93060302734375,310.0203857421875
366.17803955078125,309.8027038574219
368.0077819824219,310.11798095703125
365.8818359375,307.0747985839844
364.8543701171875,305.9010009765625
364.1964416503906,305.1433410644531
365.1670837402344,305.94793701171875
365.9779968261719,308.5078125
368.2903747558594,314.7845458984375
371.693603515625,320.8324890136719
375.6453857421875,324.1758117675781
379.9961242675781,326.8158264160156
385.3038024902344,326.90887451171875
392.2783203125,325.38311767578125
397.6141357421875,325.24298095703125
403.4594421386719,324.5846862792969
410.0188903808594,324.64520263671875
416.93115234375,324.16387939453125
425.8544616699219,322.93701171875
429.54638671875,324.3910827636719
435.723876953125,323.4478759765625
441.6717224121094,322.644287109375
451.5408020019531,318.5156555175781
459.1466979980469,316.2626647949219
462.5069580078125,315.0755310058594
471.7122497558594,314.10980224609375
475.3202819824219,312.4346923828125
482.1881103515625,312.51361083984375
491.6252136230469,317.8050842285156
497.6166687011719,320.75335693359375
503.8125915527344,321.60565185546875
510.1754150390625,320.2410583496094
328.04949951171875,237.13421630859375
86.81784057617188,244.42298889160156
520.6093139648438,314.7667236328125
522.0827026367188,314.5799560546875
76.473388671875,243.16485595703125
74.16452026367188,242.25950622558594
71.84449005126953,241.72860717773438
541.0728759765625,323.37957763671875
544.1089477539062,321.78741455078125
62.597251892089844,242.85324096679688
59.08937072753906,243.3785400390625
548.3356323242188,325.4474182128906
51.97883605957031,241.27647399902344
551.9773559570312,322.20697021484375
554.5037231445312,322.8095703125
555.2064819335938,325.9463806152344
557.8057861328125,326.3568420410156
557.3514404296875,330.04437255859375
559.618896484375,331.22540283203125
563.9602661132812,332.7077331542969
566.1407470703125,333.5185546875
567.7389526367188,333.30914306640625
568.0986938476562,334.92572021484375
570.2398071289062,335.26055908203125
573.2588500976562,331.66009521484375
575.3810424804688,332.42645263671875
579.5750732421875,331.52166748046875
582.036865234375,330.4194030761719
584.8461303710938,325.2479553222656
588.314697265625,320.2100524902344
589.8782348632812,317.7480773925781
591.790771484375,313.89794921875
594.52392578125,309.4791259765625
595.2196044921875,306.0368347167969
598.2393188476562,302.8614501953125
599.8404541015625,300.41448974609375
600.6663818359375,299.40911865234375
602.4738159179688,299.1556091308594
603.2837524414062,298.4995422363281
605.8309326171875,298.2207336425781
608.1995239257812,298.6971130371094
609.3390502929688,299.42047119140625
611.7252197265625,300.9878845214844
613.6072387695312,302.86590576171875
614.4856567382812,303.6910095214844
615.267578125,305.16595458984375
615.6640014648438,306.59014892578125
615.0036010742188,307.69989013671875
613.8375244140625,309.4920654296875
612.9896850585938,308.1249694824219
612.0595092773438,307.82049560546875
609.8155517578125,308.27081298828125
608.1331787109375,307.00311279296875
604.788330078125,307.49554443359375
602.5315551757812,307.81396484375
599.142333984375,308.1745300292969
596.43408203125,309.718017578125
593.9034423828125,312.3873596191406
590.004150390625,313.341064453125
584.2688598632812,315.7593078613281
579.3871459960938,317.596435546875
574.915771484375,320.7159729003906
571.5045166015625,321.68212890625
568.3197631835938,322.3593444824219
564.231201171875,321.13592529296875
561.0119018554688,317.9373474121094
558.485595703125,314.0487976074219
559.07275390625,310.6263427734375
557.5028076171875,306.1404724121094
557.1917724609375,303.593017578125
556.0574340820312,303.7909851074219
557.2962646484375,307.16497802734375
555.9053344726562,312.0612487792969
555.8168334960938,317.6322021484375
557.3453369140625,325.4078674316406
559.835693359375,327.6990051269531
559.1871948242188,331.3493957519531
559.6838989257812,330.5696105957031
559.7186889648438,326.0897216796875
562.2188110351562,322.89215087890625
562.9475708007812,319.08575439453125
565.3351440429688,316.69049072265625
564.65966796875,315.64666748046875
564.745849609375,317.8050537109375
562.6785888671875,318.7525939941406
560.7200927734375,318.3522033691406
558.2278442382812,318.23284912109375
554.1661376953125,320.1421203613281
551.5712280273438,321.1264343261719
547.6016235351562,322.06170654296875
544.7188720703125,320.7533264160156
541.66552734375,319.579345703125
538.5075073242188,317.2913818359375
534.4684448242188,315.77679443359375
532.2845458984375,314.81793212890625
529.8280639648438,314.68463134765625
525.6649780273438,314.7828063964844
523.1649169921875,314.9776611328125
518.5700073242188,316.9790954589844
254.30471801757812,240.9070587158203
515.7384033203125,316.70477294921875
513.745361328125,316.1748046875
513.6260375976562,316.92449951171875
515.7416381835938,322.5596923828125
511.60833740234375,316.4053955078125
508.51861572265625,319.6006774902344
507.3421936035156,324.9290466308594
257.4813537597656,241.1532440185547
505.3551330566406,324.2652893066406
506.78692626953125,322.0151062011719
509.42822265625,319.14404296875
508.8330078125,316.188720703125
504.884521484375,316.8631896972656
502.7525939941406,315.6461486816406
498.44403076171875,312.61285400390625
495.8133239746094,309.9189758300781
491.5904846191406,308.1065979003906
488.1470642089844,307.1764831542969
260.7937316894531,241.09893798828125
261.2796325683594,241.1190948486328
484.6316833496094,306.99395751953125
483.2983703613281,304.44427490234375
484.5654602050781,302.44390869140625
485.23480224609375,302.3546142578125
484.18548583984375,303.1790466308594
482.5295104980469,302.4729919433594
481.74493408203125,302.93389892578125
480.11749267578125,301.3948669433594
478.3029479980469,301.9455261230469
476.5286865234375,301.2742614746094
477.3671569824219,302.2453918457031
476.04608154296875,303.13873291015625
475.67431640625,306.48565673828125
473.2762756347656,307.4583740234375
471.37841796875,309.9857177734375
469.59814453125,310.4430236816406
467.4023132324219,310.9718017578125
466.0771484375,310.6971130371094
465.33990478515625,307.8192443847656
465.457763671875,307.24383544921875
465.72479248046875,307.0339660644531
465.99298095703125,306.66961669921875
467.7922668457031,308.58538818359375
469.13885498046875,309.7695617675781
471.8705139160156,311.1502380371094
473.2012939453125,312.5673522949219
476.6428527832031,314.0409851074219
479.2630920410156,311.85491943359375
481.5088806152344,309.8846435546875
481.0976257324219,305.5307312011719
480.96466064453125,301.73004150390625
479.9385070800781,300.9693603515625
479.323974609375,300.9276123046875
477.8916931152344,301.9644775390625
477.2869873046875,304.76611328125
476.5025634765625,309.95977783203125
475.4400329589844,316.720703125
474.57373046875,323.9098205566406
472.983642578125,329.5140380859375
471.8143615722656,330.4414367675781
472.20458984375,329.550537109375
473.0748596191406,328.17425537109375
475.90057373046875,325.48382568359375
480.901123046875,323.2658386230469
487.08184814453125,323.2772521972656
494.259521484375,319.8981018066406
501.04962158203125,317.2073059082031
506.5043640136719,315.5174865722656
512.5097045898438,315.16107177734375
518.609130859375,313.4073181152344
528.4362182617188,311.32989501953125
534.5062866210938,311.13897705078125
540.6051635742188,312.7008056640625
549.8428955078125,320.44232177734375
557.96142578125,322.1441345214844
565.864501953125,324.0354309082031
572.3177490234375,326.5439147949219
580.4361572265625,328.2294006347656
588.921630859375,327.47711181640625
597.4005126953125,328.0635070800781
607.614990234375,329.5673828125
616.4552001953125,330.0636291503906
628.3296508789062,333.03045654296875
640.5420532226562,334.41217041015625
654.431884765625,337.04486083984375
666.1522216796875,340.94000244140625
679.1231689453125,343.1167907714844
690.0676879882812,343.2587890625
701.7061767578125,343.867919921875
713.153564453125,344.626953125
717.361328125,340.3025817871094
724.9873657226562,342.3053283691406
733.8395385742188,342.27496337890625
741.32275390625,337.83642578125
745.01513671875,335.49859619140625
748.1011962890625,332.45001220703125
752.3598022460938,329.4509582519531
758.5382080078125,324.3149108886719
764.23486328125,321.1293029785156
768.91259765625,318.27081298828125
773.6602172851562,315.653564453125
777.5234375,312.92413330078125
781.6047973632812,310.0228271484375
784.061767578125,307.7917785644531
784.4932250976562,305.41680908203125
786.9905395507812,306.4148254394531
787.5183715820312,305.9402770996094
788.4341430664062,305.8260803222656
786.123779296875,307.7931213378906
783.768798828125,306.575927734375
782.315185546875,306.8163757324219
776.7506103515625,306.4765319824219
