x,y,z
0.06874370574951172,-0.4786091148853302,-0.003039434552192688
0.06974532455205917,-0.4771904945373535,-0.012562595307826996
0.06574039161205292,-0.477902889251709,-0.017095910385251045
0.06445176154375076,-0.4771573841571808,-0.018663650378584862
0.05894285440444946,-0.4801574945449829,-0.016991784796118736
0.0598849281668663,-0.47978681325912476,-0.014506280422210693
0.051213353872299194,-0.4801948368549347,-0.021089738234877586
0.053504545241594315,-0.4797380566596985,-0.030710890889167786
0.05464618280529976,-0.4783979058265686,-0.03872678428888321
0.041372209787368774,-0.4835728704929352,-0.03258643299341202
0.03858860954642296,-0.47879523038864136,-0.057812392711639404
0.04506519436836243,-0.47385960817337036,-0.06823596358299255
0.051457539200782776,-0.47361934185028076,-0.05178577080368996
0.04134082794189453,-0.47941869497299194,-0.0457691065967083
0.04263302683830261,-0.47998976707458496,-0.03999285772442818
0.054706111550331116,-0.47783946990966797,-0.036611706018447876
0.0561058446764946,-0.47962769865989685,-0.03235115110874176
0.05257703736424446,-0.4862392544746399,-0.019495844841003418
0.05605585128068924,-0.48614174127578735,-0.031131122261285782
0.06353429704904556,-0.4836181700229645,-0.05396769568324089
0.044491201639175415,-0.4868454933166504,-0.06301995366811752
0.07617638260126114,-0.4838235080242157,-0.04885270446538925
0.09450476616621017,-0.4713912010192871,-0.08087287843227386
0.11220153421163559,-0.47050756216049194,-0.07276192307472229
0.15022091567516327,-0.457099974155426,-0.06160406023263931
0.13427746295928955,-0.47354668378829956,-0.037213727831840515
0.1403491050004959,-0.46853598952293396,-0.04992770031094551
0.13513459265232086,-0.4583878219127655,-0.10759913921356201
0.13425961136817932,-0.4517843425273895,-0.12347932904958725
0.13014064729213715,-0.45548224449157715,-0.11740522086620331
0.11868405342102051,-0.462310791015625,-0.10751616209745407
0.09064962714910507,-0.46376052498817444,-0.10741608589887619
0.06810908019542694,-0.47870978713035583,-0.044813837856054306
0.06733034551143646,-0.477042019367218,-0.05129723995923996
0.06047360971570015,-0.4799748659133911,-0.03727325052022934
0.062046635895967484,-0.47531837224960327,-0.07186607271432877
0.06207668408751488,-0.4733465015888214,-0.07317888736724854
0.04168739542365074,-0.4817016124725342,-0.05541517212986946
0.04408435523509979,-0.48281413316726685,-0.047158122062683105
0.04118325188755989,-0.483541339635849,-0.0382109135389328
0.03945031762123108,-0.485215425491333,-0.03615168482065201
0.02210521139204502,-0.48330026865005493,-0.05759967863559723
0.027488557621836662,-0.484444797039032,-0.04309731721878052
0.0281563401222229,-0.47661519050598145,-0.053813252598047256
0.03377506881952286,-0.4739788770675659,-0.09275387227535248
0.02430703490972519,-0.47529202699661255,-0.07875227928161621
0.01695212721824646,-0.4732031226158142,-0.08983311057090759
0.010699756443500519,-0.474106103181839,-0.07540592551231384
0.006802668794989586,-0.4770844578742981,-0.06884867697954178
0.001289968378841877,-0.47785672545433044,-0.05728880316019058
-0.005532681010663509,-0.48073095083236694,-0.04198344796895981
-0.009144492447376251,-0.4813602566719055,-0.04453861713409424
-0.00604798411950469,-0.48547816276550293,-0.03837131708860397
-0.00741574726998806,-0.48471277952194214,-0.03765992075204849
-0.02275482565164566,-0.48647958040237427,-0.021458450704813004
-0.03501109033823013,-0.48494207859039307,-0.014816343784332275
-0.029557423666119576,-0.4853860139846802,-0.027032116428017616
-0.024851035326719284,-0.483298659324646,-0.016080712899565697
-0.039185959845781326,-0.48027515411376953,-0.008513017557561398
-0.036325715482234955,-0.481943815946579,-0.0008863545954227448
-0.03544563427567482,-0.47865283489227295,-0.003483545035123825
-0.03205450251698494,-0.4808419942855835,-0.004729464650154114
-0.023478256538510323,-0.482153981924057,0.01789141446352005
-0.02011369727551937,-0.484955757856369,0.015348907560110092
-0.01705125719308853,-0.48711735010147095,0.015555575489997864
-0.012987910769879818,-0.4853929579257965,-0.006723048165440559
-0.01673729158937931,-0.484907329082489,0.0005232952535152435
-0.018821347504854202,-0.4856628477573395,-0.00396362878382206
-0.023708917200565338,-0.48627930879592896,-0.01556212268769741
-0.024770747870206833,-0.48589372634887695,-0.009508747607469559
-0.02561228908598423,-0.48417139053344727,0.009093113243579865
-0.02280391938984394,-0.48558107018470764,0.017221104353666306
-0.02755817212164402,-0.4833452105522156,0.018407635390758514
-0.022052329033613205,-0.48616790771484375,0.004707301035523415
-0.01970244199037552,-0.48757946491241455,-0.008605541661381721
-0.0023392117582261562,-0.48783308267593384,-0.006696129217743874
0.0030724802054464817,-0.4870343804359436,-0.008122516795992851
0.009978722780942917,-0.48428910970687866,-0.008769487962126732
0.01173059456050396,-0.48474109172821045,-0.005887817591428757
0.017056439071893692,-0.48185738921165466,0.005456434562802315
0.02441774494946003,-0.4843469560146332,0.015345670282840729
0.03896820545196533,-0.48328372836112976,0.009525559842586517
0.04557734355330467,-0.4815467596054077,0.016549408435821533
0.05850524082779884,-0.4805681109428406,0.01127641648054123
0.06118491291999817,-0.4817202687263489,0.012239988893270493
0.0668526217341423,-0.47895681858062744,0.011891482397913933
0.07540261000394821,-0.4772154688835144,0.012856222689151764
0.07731472700834274,-0.47557881474494934,-0.0013057831674814224
0.08308274298906326,-0.4727788269519806,-0.005570476874709129
0.08000510185956955,-0.47677552700042725,-0.009608464315533638
0.07221969217061996,-0.48045918345451355,-0.013964904472231865
0.0782884731888771,-0.4784212112426758,-0.03468362241983414
0.07961437851190567,-0.4780321717262268,-0.04071282222867012
0.07913503795862198,-0.4766772985458374,-0.03682607039809227
0.06861159205436707,-0.4725968837738037,-0.04913171008229256
0.059701140969991684,-0.47486037015914917,-0.048358697444200516
0.06479066610336304,-0.47154441475868225,-0.05945428088307381
0.05829524248838425,-0.47671836614608765,-0.0486106239259243
0.057280946522951126,-0.48019102215766907,-0.04493371769785881
0.03922832012176514,-0.47955381870269775,-0.04896989092230797
0.02141427807509899,-0.47844111919403076,-0.043440353125333786
0.009584161452949047,-0.47985604405403137,-0.03770286589860916
0.009101711213588715,-0.4819639325141907,-0.016287459060549736
0.005612555891275406,-0.4808977246284485,-0.015691127628087997
0.011823227629065514,-0.4782146215438843,-0.0011194441467523575
0.020982779562473297,-0.478606253862381,-0.005331316962838173
0.02973872423171997,-0.4786640405654907,5.0960108637809753e-05
0.04531305655837059,-0.47944626212120056,-0.0028088893741369247
0.05746975168585777,-0.4757218360900879,-0.02928573451936245
0.06960045546293259,-0.47572726011276245,-0.024549808353185654
0.07323981076478958,-0.47588789463043213,-0.028758659958839417
0.07952917367219925,-0.47219857573509216,-0.032335154712200165
0.10210881382226944,-0.46502071619033813,-0.03020990826189518
0.11496567726135254,-0.46687740087509155,-0.025523897260427475
0.12616975605487823,-0.46109098196029663,-0.03891803324222565
0.14112810790538788,-0.45693039894104004,-0.047367118299007416
0.155027836561203,-0.4523852467536926,-0.045627035200595856
0.17784497141838074,-0.447552353143692,-0.029589461162686348
0.18436136841773987,-0.44353997707366943,-0.023746952414512634
0.19274216890335083,-0.43309473991394043,-0.047405991703271866
0.18730756640434265,-0.43501466512680054,-0.028368357568979263
0.20503170788288116,-0.43075031042099,-0.01951199769973755
0.21687306463718414,-0.4200814366340637,-0.020020954310894012
0.2194347381591797,-0.4147911071777344,-0.032474420964717865
0.2325461506843567,-0.40253764390945435,-0.05796688795089722
0.2446179836988449,-0.39281925559043884,-0.04576004296541214
0.2493094503879547,-0.3969631791114807,-0.03528714179992676
0.24812395870685577,-0.4037221372127533,-0.031162932515144348
0.25058165192604065,-0.4027293622493744,-0.012621114030480385
