x,y,z
0.2897799611091614,0.8769855499267578,0.16739434003829956
0.2882755994796753,0.8793574571609497,0.19284512102603912
0.2802683711051941,0.8764361143112183,0.2062428891658783
0.2699272930622101,0.880767822265625,0.22999589145183563
0.26846110820770264,0.8816750049591064,0.23127716779708862
0.26553940773010254,0.8963772058486938,0.21120178699493408
0.2557438015937805,0.8942075371742249,0.22001400589942932
0.2685348093509674,0.8845632076263428,0.27524733543395996
0.2629264295101166,0.8568326234817505,0.27108344435691833
0.2732525169849396,0.8499883413314819,0.2841164767742157
0.2858104705810547,0.8327519297599792,0.2959807217121124
0.2864486277103424,0.8232533931732178,0.32229745388031006
0.3112681210041046,0.830449104309082,0.27989810705184937
0.36643892526626587,0.8515718579292297,0.22794225811958313
0.37900489568710327,0.8230921030044556,0.21631546318531036
0.3946814239025116,0.8006183505058289,0.2287755012512207
0.35608911514282227,0.7758952975273132,0.1841181218624115
0.32036519050598145,0.759042501449585,0.12843121588230133
0.2966921627521515,0.7739502191543579,0.11715097725391388
0.22608664631843567,0.7702006697654724,0.06724575161933899
-0.10133122652769089,0.8285040259361267,0.1481940597295761
-0.16440169513225555,0.8113382458686829,0.1719340831041336
-0.3190377652645111,0.7950320243835449,0.22482208907604218
-0.43889302015304565,0.7650470733642578,0.21229979395866394
-0.5195704698562622,0.7199456691741943,0.2229686975479126
-0.5700858235359192,0.708682119846344,0.23314879834651947
-0.5531657338142395,0.7405630350112915,0.2331336885690689
-0.5249561071395874,0.7914320230484009,0.2114228755235672
-0.45876064896583557,0.8085606098175049,0.19630666077136993
-0.4353235363960266,0.8216113448143005,0.1778613030910492
-0.3768385052680969,0.8249012231826782,0.11632708460092545
-0.3342890739440918,0.8536714911460876,0.1202935054898262
-0.2999721169471741,0.8703565001487732,0.11395025253295898
-0.2922814190387726,0.8447803258895874,0.13623493909835815
-0.2918967604637146,0.8321099281311035,0.11776337027549744
-0.33151915669441223,0.8107157349586487,0.1830553114414215
-0.3773054778575897,0.7952369451522827,0.20602110028266907
-0.39030900597572327,0.775362491607666,0.30083969235420227
-0.45563045144081116,0.7422271966934204,0.3491414189338684
-0.4983344078063965,0.7149108648300171,0.4003908336162567
-0.5089815855026245,0.7064792513847351,0.43260690569877625
-0.5072088241577148,0.7081555128097534,0.4520575702190399
-0.4830833673477173,0.7510415315628052,0.45294880867004395
-0.4770530164241791,0.7342615127563477,0.43159082531929016
-0.49231579899787903,0.7102559804916382,0.4091394543647766
-0.4446066617965698,0.7242501974105835,0.4422443211078644
-0.37512850761413574,0.784744381904602,0.39751556515693665
-0.36569249629974365,0.8039417266845703,0.31024599075317383
