x,y,z
0.0014742622151970863,0.0959305688738823,-0.05818338319659233
0.007759565953165293,0.09508290141820908,-0.06046111881732941
0.004251500591635704,0.09408694505691528,-0.06265728175640106
0.004147863946855068,0.09413788467645645,-0.06205368414521217
0.0004707733169198036,0.0934787392616272,-0.06332624703645706
0.0029803048819303513,0.0925106331706047,-0.0645189881324768
-0.07574444264173508,0.08259254693984985,0.00396391935646534
-0.07352235913276672,0.08460941910743713,0.006653673946857452
-0.07309561222791672,0.08394987881183624,0.00943920947611332
-0.07380089908838272,0.08246088027954102,0.014230391010642052
0.003349517472088337,0.09326294809579849,-0.06175190210342407
0.0037612388841807842,0.09427240490913391,-0.06115146726369858
0.011606569401919842,0.09329745173454285,-0.05983349680900574
-0.0679478868842125,0.08585770428180695,0.021308187395334244
-0.06669425219297409,0.08680719882249832,0.0225150678306818
0.042261917144060135,0.09566432237625122,-0.040343429893255234
0.05110684037208557,0.09534714370965958,-0.03064880706369877
0.05710039287805557,0.09345819056034088,-0.023544874042272568
0.06310055404901505,0.09178619831800461,-0.015494324266910553
-0.06071847304701805,0.09139984101057053,0.02269221842288971
0.06581934541463852,0.09167660772800446,-0.011376680806279182
0.06231353059411049,0.09308138489723206,-0.01326114684343338
-0.05568525195121765,0.09133832901716232,0.031767554581165314
-0.05592237785458565,0.09007397294044495,0.03637923300266266
0.06619574874639511,0.09277994185686111,0.0076957643032073975
0.06488081812858582,0.09295540302991867,0.013983596116304398
0.06331857293844223,0.09455994516611099,0.008696116507053375
0.06307283043861389,0.0946870967745781,0.009292639791965485
-0.06013738363981247,0.08675134927034378,0.03782935068011284
0.058584313839673996,0.09453977644443512,0.02584473043680191
0.05977509170770645,0.09479940682649612,0.022624028846621513
-0.05325639620423317,0.08598791062831879,0.04775954410433769
-0.05102795735001564,0.08797676116228104,0.04700440168380737
-0.048655685037374496,0.0875248908996582,0.05044335499405861
-0.04575641453266144,0.08758077770471573,0.05330617353320122
0.05992761626839638,0.09163235127925873,0.03073243796825409
0.058067698031663895,0.0914534479379654,0.03457622230052948
0.056341398507356644,0.08979583531618118,0.04155546426773071
0.05372021347284317,0.08909700810909271,0.04423176497220993
0.05405541881918907,0.08996298164129257,0.04272419959306717
0.054450999945402145,0.08976767212152481,0.042436353862285614
0.0546058751642704,0.09027977287769318,0.04163392633199692
0.05556151270866394,0.09005054086446762,0.03936315327882767
0.058067504316568375,0.09152954816818237,0.030768681317567825
0.05921678990125656,0.09125334769487381,0.027092674747109413
0.05979359522461891,0.09219452738761902,0.0225801020860672
0.0619109570980072,0.09094442427158356,0.02450910024344921
0.06440017372369766,0.09024176746606827,0.022060278803110123
-0.02325846254825592,0.08836030960083008,0.06538977473974228
-0.021499093621969223,0.0880180150270462,0.06695988774299622
