x,y,z
-0.023231513798236847,0.087232306599617,0.06873384118080139
-0.02338475175201893,0.08704588562250137,0.06886012852191925
-0.02926386520266533,0.0860198438167572,0.06812462210655212
-0.03749782592058182,0.08517447113990784,0.0678301602602005
-0.034467220306396484,0.0859006941318512,0.06835192441940308
-0.030331499874591827,0.08731935918331146,0.06840342283248901
-0.031201196834445,0.08826662600040436,0.06574538350105286
-0.0310423132032156,0.0880500003695488,0.06412732601165771
-0.020300187170505524,0.09366539865732193,0.05929659307003021
-0.02680876851081848,0.09022656828165054,0.06287140399217606
-0.02488594502210617,0.09114204347133636,0.06343208253383636
-0.011847613379359245,0.09654533118009567,0.05983373522758484
-0.012795394286513329,0.0943450927734375,0.0627983808517456
-0.020081128925085068,0.09462021291255951,0.06169941648840904
-0.026698634028434753,0.09293042868375778,0.05962495878338814
-0.02725943922996521,0.08985352516174316,0.06302569806575775
-0.032495610415935516,0.08948874473571777,0.05971388518810272
-0.03581633418798447,0.0871540755033493,0.06276427954435349
-0.04013242572546005,0.08997802436351776,0.05617692694067955
-0.04647654667496681,0.09060657024383545,0.05003933608531952
-0.045133333653211594,0.08821377158164978,0.05431666970252991
-0.052174538373947144,0.08955077826976776,0.04529111459851265
-0.059985555708408356,0.09060487151145935,0.032391682267189026
-0.06352658569812775,0.08901306241750717,0.02758963033556938
-0.06578627228736877,0.0887422040104866,0.02147037908434868
-0.0650983601808548,0.09112745523452759,0.014962306246161461
-0.06828813999891281,0.09007246047258377,0.009674038738012314
-0.06881756335496902,0.09013400971889496,-0.0014755092561244965
-0.06925462931394577,0.08990874886512756,0.003106294199824333
-0.06876306980848312,0.08993379771709442,-0.0012883711606264114
-0.06423374265432358,0.09348971396684647,-0.00028366968035697937
-0.060510553419589996,0.09277326613664627,-0.0226375050842762
-0.06116977334022522,0.09342513233423233,-0.022283725440502167
-0.06122049316763878,0.09420634061098099,-0.01933201029896736
-0.06183366850018501,0.09317324310541153,-0.0194961279630661
-0.05883072316646576,0.09689334779977798,-0.0030073244124650955
-0.055381208658218384,0.09859583526849747,-0.006213866174221039
-0.054142821580171585,0.09829771518707275,-0.01596386730670929
-0.05340990051627159,0.09529706090688705,-0.030943110585212708
-0.054221849888563156,0.09626155346632004,-0.027408014982938766
-0.05273199826478958,0.09630313515663147,-0.028391994535923004
-0.05369620397686958,0.09577494859695435,-0.028432250022888184
-0.05588749796152115,0.09615399688482285,-0.02371850237250328
-0.05862869322299957,0.09467031806707382,-0.026085827499628067
-0.055163972079753876,0.09670954942703247,-0.026516158133745193
-0.057709310203790665,0.09529408067464828,-0.02454792708158493
-0.05896153301000595,0.09641815721988678,-0.01441615354269743
-0.057989876717329025,0.09773635119199753,-0.009584907442331314
-0.057309407740831375,0.09873292595148087,-0.004395186901092529
-0.05827730521559715,0.09777601808309555,-0.001202806830406189
-0.05696488171815872,0.09824851155281067,-6.234832108020782e-05
-0.05776442959904671,0.09726957976818085,0.004194770008325577
-0.055805593729019165,0.09857695549726486,0.008531482890248299
-0.05606965348124504,0.0980067178606987,0.010463815182447433
-0.05557417869567871,0.09804399311542511,0.011112222447991371
-0.05538463965058327,0.0982922837138176,0.00850813277065754
-0.05625472590327263,0.09873101860284805,0.0031358636915683746
-0.06009507551789284,0.09681754559278488,0.0026464201509952545
-0.06344516575336456,0.0946686714887619,-0.0002427920699119568
-0.06405388563871384,0.09444746375083923,-0.003709070384502411
-0.06694364547729492,0.09262265264987946,0.001507733017206192
-0.06779886782169342,0.09191638231277466,0.0020158197730779648
-0.06680911034345627,0.09223438799381256,0.005736995488405228
-0.06555549055337906,0.09310498833656311,0.011332264170050621
-0.06439436227083206,0.09271290153265,0.013253942131996155
-0.06523069739341736,0.09123969823122025,0.019497638568282127
